"","respID","qID","altID","obsID","price","time","agent","location"
"82",5,1,2,41,"$20","In 7 days","Autonomous vehicle","Neighborhood locker"
"83",5,2,1,42,"$25","In 7 days","Human","Curbside"
"84",5,2,2,42,"$25","In 7 days","Autonomous vehicle","Doorstep"
"85",5,3,1,43,"$5","Today","Autonomous vehicle","Curbside"
"86",5,3,2,43,"$30","Tomorrow","Human","Neighborhood locker"
"87",5,4,1,44,"$20","In 7 days","Human","Curbside"
"88",5,4,2,44,"$20","In 4 days","Autonomous vehicle","Neighborhood locker"
"89",5,5,1,45,"$25","In 7 days","Human","Neighborhood locker"
"90",5,5,2,45,"$10","In 7 days","Autonomous vehicle","Neighborhood locker"
"91",5,6,1,46,"$20","Today","Human","Curbside"
"92",5,6,2,46,"$10","Today","Autonomous vehicle","Neighborhood locker"
"93",5,7,1,47,"$15","In 4 days","Human","Neighborhood locker"
"94",5,7,2,47,"$30","Today","Autonomous vehicle","Doorstep"
"95",5,8,1,48,"$15","Today","Human","Neighborhood locker"
"96",5,8,2,48,"$10","Tomorrow","Autonomous vehicle","Doorstep"
"97",5,9,1,49,"$20","In 7 days","Human","Curbside"
"98",5,9,2,49,"$30","In 4 days","Autonomous vehicle","Doorstep"
"99",5,10,1,50,"$30","Tomorrow","Human","Doorstep"
"100",5,10,2,50,"$10","In 4 days","Autonomous vehicle","Curbside"
"101",6,1,1,51,"$15","In 7 days","Autonomous vehicle","Doorstep"
"102",6,1,2,51,"$15","In 4 days","Human","Doorstep"
"103",6,2,1,52,"$10","In 4 days","Human","Doorstep"
"104",6,2,2,52,"$15","In 7 days","Human","Doorstep"
"105",6,3,1,53,"$0","Today","Human","Neighborhood locker"
"106",6,3,2,53,"$0","Tomorrow","Autonomous vehicle","Neighborhood locker"
"107",6,4,1,54,"$5","In 7 days","Human","Doorstep"
"108",6,4,2,54,"$5","In 4 days","Human","Curbside"
"109",6,5,1,55,"$5","Tomorrow","Autonomous vehicle","Curbside"
"110",6,5,2,55,"$25","In 7 days","Autonomous vehicle","Curbside"
"111",6,6,1,56,"$10","Today","Autonomous vehicle","Neighborhood locker"
"112",6,6,2,56,"$30","Tomorrow","Human","Doorstep"
"113",6,7,1,57,"$30","In 4 days","Autonomous vehicle","Curbside"
"114",6,7,2,57,"$0","In 4 days","Human","Doorstep"
"115",6,8,1,58,"$10","Today","Autonomous vehicle","Doorstep"
"116",6,8,2,58,"$20","Tomorrow","Autonomous vehicle","Doorstep"
"117",6,9,1,59,"$15","In 4 days","Autonomous vehicle","Neighborhood locker"
"118",6,9,2,59,"$5","In 7 days","Human","Doorstep"
"119",6,10,1,60,"$30","In 4 days","Autonomous vehicle","Doorstep"
"120",6,10,2,60,"$20","Tomorrow","Human","Neighborhood locker"
"121",7,1,1,61,"$30","Tomorrow","Human","Doorstep"
"122",7,1,2,61,"$0","Tomorrow","Autonomous vehicle","Neighborhood locker"
"123",7,2,1,62,"$5","In 7 days","Autonomous vehicle","Doorstep"
"124",7,2,2,62,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"125",7,3,1,63,"$5","Tomorrow","Autonomous vehicle","Doorstep"
"126",7,3,2,63,"$15","In 7 days","Human","Doorstep"
"127",7,4,1,64,"$30","In 7 days","Human","Curbside"
"128",7,4,2,64,"$10","In 7 days","Autonomous vehicle","Doorstep"
"129",7,5,1,65,"$20","In 7 days","Human","Doorstep"
"130",7,5,2,65,"$25","Today","Human","Curbside"
"131",7,6,1,66,"$0","In 7 days","Autonomous vehicle","Curbside"
"132",7,6,2,66,"$25","Today","Human","Curbside"
"133",7,7,1,67,"$20","Tomorrow","Human","Curbside"
"134",7,7,2,67,"$0","In 4 days","Autonomous vehicle","Curbside"
"135",7,8,1,68,"$0","Today","Autonomous vehicle","Neighborhood locker"
"136",7,8,2,68,"$5","In 4 days","Human","Curbside"
"137",7,9,1,69,"$15","Tomorrow","Human","Curbside"
"138",7,9,2,69,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"139",7,10,1,70,"$30","Tomorrow","Human","Doorstep"
"140",7,10,2,70,"$15","Tomorrow","Human","Neighborhood locker"
"141",8,1,1,71,"$5","In 7 days","Human","Curbside"
"142",8,1,2,71,"$0","In 4 days","Human","Doorstep"
"143",8,2,1,72,"$10","In 7 days","Autonomous vehicle","Neighborhood locker"
"144",8,2,2,72,"$25","Tomorrow","Human","Neighborhood locker"
"145",8,3,1,73,"$5","Tomorrow","Autonomous vehicle","Doorstep"
"146",8,3,2,73,"$25","In 4 days","Autonomous vehicle","Curbside"
"147",8,4,1,74,"$15","In 7 days","Human","Doorstep"
"148",8,4,2,74,"$25","In 7 days","Human","Doorstep"
"149",8,5,1,75,"$30","Today","Human","Doorstep"
"150",8,5,2,75,"$20","Today","Human","Doorstep"
"151",8,6,1,76,"$10","In 4 days","Autonomous vehicle","Curbside"
"152",8,6,2,76,"$20","In 4 days","Human","Curbside"
"153",8,7,1,77,"$20","Today","Autonomous vehicle","Doorstep"
"154",8,7,2,77,"$30","Today","Human","Doorstep"
"155",8,8,1,78,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"156",8,8,2,78,"$15","Today","Human","Curbside"
"157",8,9,1,79,"$0","In 7 days","Autonomous vehicle","Neighborhood locker"
"158",8,9,2,79,"$10","In 7 days","Autonomous vehicle","Curbside"
"159",8,10,1,80,"$30","Today","Human","Doorstep"
"160",8,10,2,80,"$5","In 4 days","Autonomous vehicle","Curbside"
"161",9,1,1,81,"$30","Today","Human","Doorstep"
"162",9,1,2,81,"$10","In 4 days","Human","Curbside"
"163",9,2,1,82,"$20","In 4 days","Human","Doorstep"
"164",9,2,2,82,"$5","Today","Autonomous vehicle","Neighborhood locker"
"165",9,3,1,83,"$10","In 7 days","Autonomous vehicle","Neighborhood locker"
"166",9,3,2,83,"$30","In 7 days","Human","Doorstep"
"167",9,4,1,84,"$5","In 4 days","Human","Doorstep"
"168",9,4,2,84,"$20","Tomorrow","Autonomous vehicle","Doorstep"
"169",9,5,1,85,"$25","In 7 days","Human","Doorstep"
"170",9,5,2,85,"$15","Tomorrow","Autonomous vehicle","Neighborhood locker"
"171",9,6,1,86,"$15","In 7 days","Human","Curbside"
"172",9,6,2,86,"$15","In 7 days","Autonomous vehicle","Doorstep"
"173",9,7,1,87,"$20","Tomorrow","Human","Neighborhood locker"
"174",9,7,2,87,"$0","Today","Autonomous vehicle","Neighborhood locker"
"175",9,8,1,88,"$15","In 4 days","Autonomous vehicle","Curbside"
"176",9,8,2,88,"$10","Tomorrow","Autonomous vehicle","Neighborhood locker"
"177",9,9,1,89,"$30","In 4 days","Human","Doorstep"
"178",9,9,2,89,"$30","In 7 days","Human","Doorstep"
"179",9,10,1,90,"$10","In 4 days","Human","Neighborhood locker"
"180",9,10,2,90,"$20","Tomorrow","Human","Doorstep"
"181",10,1,1,91,"$5","In 7 days","Autonomous vehicle","Neighborhood locker"
"182",10,1,2,91,"$0","In 7 days","Human","Neighborhood locker"
"183",10,2,1,92,"$30","In 7 days","Human","Curbside"
"184",10,2,2,92,"$10","In 7 days","Autonomous vehicle","Neighborhood locker"
"185",10,3,1,93,"$20","In 7 days","Human","Doorstep"
"186",10,3,2,93,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"187",10,4,1,94,"$20","In 7 days","Human","Neighborhood locker"
"188",10,4,2,94,"$20","In 7 days","Autonomous vehicle","Curbside"
"189",10,5,1,95,"$15","Today","Autonomous vehicle","Curbside"
"190",10,5,2,95,"$30","Today","Human","Doorstep"
"191",10,6,1,96,"$10","In 4 days","Human","Neighborhood locker"
"192",10,6,2,96,"$20","In 7 days","Autonomous vehicle","Neighborhood locker"
"193",10,7,1,97,"$30","In 4 days","Autonomous vehicle","Neighborhood locker"
"194",10,7,2,97,"$5","In 7 days","Human","Curbside"
"195",10,8,1,98,"$25","Today","Human","Neighborhood locker"
"196",10,8,2,98,"$25","In 4 days","Human","Neighborhood locker"
"197",10,9,1,99,"$15","In 7 days","Human","Neighborhood locker"
"198",10,9,2,99,"$5","Today","Human","Neighborhood locker"
"199",10,10,1,100,"$25","In 4 days","Autonomous vehicle","Curbside"
"200",10,10,2,100,"$25","Today","Autonomous vehicle","Curbside"
"201",11,1,1,101,"$20","Tomorrow","Human","Curbside"
"202",11,1,2,101,"$0","Tomorrow","Human","Neighborhood locker"
"203",11,2,1,102,"$0","In 7 days","Human","Neighborhood locker"
"204",11,2,2,102,"$30","Tomorrow","Human","Doorstep"
"205",11,3,1,103,"$20","Tomorrow","Human","Curbside"
"206",11,3,2,103,"$5","In 7 days","Human","Neighborhood locker"
"207",11,4,1,104,"$30","Tomorrow","Human","Doorstep"
"208",11,4,2,104,"$20","In 4 days","Autonomous vehicle","Curbside"
"209",11,5,1,105,"$30","Tomorrow","Human","Curbside"
"210",11,5,2,105,"$10","In 7 days","Human","Doorstep"
"211",11,6,1,106,"$10","Tomorrow","Autonomous vehicle","Curbside"
"212",11,6,2,106,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"213",11,7,1,107,"$30","In 7 days","Autonomous vehicle","Doorstep"
"214",11,7,2,107,"$10","Tomorrow","Human","Doorstep"
"215",11,8,1,108,"$15","Today","Autonomous vehicle","Neighborhood locker"
"216",11,8,2,108,"$30","Today","Human","Curbside"
"217",11,9,1,109,"$25","In 4 days","Human","Neighborhood locker"
"218",11,9,2,109,"$20","Today","Autonomous vehicle","Neighborhood locker"
"219",11,10,1,110,"$10","Tomorrow","Human","Doorstep"
"220",11,10,2,110,"$10","Tomorrow","Autonomous vehicle","Curbside"
"221",12,1,1,111,"$15","In 4 days","Human","Doorstep"
"222",12,1,2,111,"$0","Tomorrow","Autonomous vehicle","Doorstep"
"223",12,2,1,112,"$20","Tomorrow","Human","Doorstep"
"224",12,2,2,112,"$10","In 7 days","Human","Curbside"
"225",12,3,1,113,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"226",12,3,2,113,"$5","In 7 days","Human","Doorstep"
"227",12,4,1,114,"$20","In 7 days","Human","Curbside"
"228",12,4,2,114,"$25","In 4 days","Autonomous vehicle","Doorstep"
"229",12,5,1,115,"$30","Today","Autonomous vehicle","Curbside"
"230",12,5,2,115,"$5","Today","Autonomous vehicle","Curbside"
"231",12,6,1,116,"$0","Today","Autonomous vehicle","Neighborhood locker"
"232",12,6,2,116,"$30","Tomorrow","Human","Curbside"
"233",12,7,1,117,"$25","Tomorrow","Human","Doorstep"
"234",12,7,2,117,"$10","In 7 days","Autonomous vehicle","Doorstep"
"235",12,8,1,118,"$5","In 7 days","Human","Neighborhood locker"
"236",12,8,2,118,"$10","In 4 days","Autonomous vehicle","Neighborhood locker"
"237",12,9,1,119,"$25","In 4 days","Autonomous vehicle","Doorstep"
"238",12,9,2,119,"$15","Today","Human","Curbside"
"239",12,10,1,120,"$25","Tomorrow","Autonomous vehicle","Curbside"
"240",12,10,2,120,"$10","Today","Autonomous vehicle","Doorstep"
"241",13,1,1,121,"$0","In 4 days","Autonomous vehicle","Neighborhood locker"
"242",13,1,2,121,"$0","Today","Human","Neighborhood locker"
"243",13,2,1,122,"$30","In 4 days","Human","Neighborhood locker"
"244",13,2,2,122,"$20","In 4 days","Autonomous vehicle","Curbside"
"245",13,3,1,123,"$30","In 4 days","Autonomous vehicle","Curbside"
"246",13,3,2,123,"$25","In 4 days","Human","Doorstep"
"247",13,4,1,124,"$25","In 7 days","Human","Curbside"
"248",13,4,2,124,"$30","Tomorrow","Human","Doorstep"
"249",13,5,1,125,"$20","Today","Autonomous vehicle","Neighborhood locker"
"250",13,5,2,125,"$15","In 7 days","Autonomous vehicle","Neighborhood locker"
"251",13,6,1,126,"$20","In 4 days","Autonomous vehicle","Curbside"
"252",13,6,2,126,"$25","In 4 days","Human","Doorstep"
"253",13,7,1,127,"$30","In 4 days","Human","Neighborhood locker"
"254",13,7,2,127,"$30","Today","Autonomous vehicle","Doorstep"
"255",13,8,1,128,"$30","In 4 days","Human","Neighborhood locker"
"256",13,8,2,128,"$0","Tomorrow","Autonomous vehicle","Doorstep"
"257",13,9,1,129,"$25","Today","Autonomous vehicle","Doorstep"
"258",13,9,2,129,"$20","Tomorrow","Autonomous vehicle","Doorstep"
"259",13,10,1,130,"$5","In 7 days","Autonomous vehicle","Curbside"
"260",13,10,2,130,"$10","Tomorrow","Autonomous vehicle","Doorstep"
"261",14,1,1,131,"$30","Today","Human","Neighborhood locker"
"262",14,1,2,131,"$15","In 4 days","Autonomous vehicle","Doorstep"
"263",14,2,1,132,"$15","Tomorrow","Human","Curbside"
"264",14,2,2,132,"$30","Tomorrow","Human","Neighborhood locker"
"265",14,3,1,133,"$25","In 7 days","Human","Neighborhood locker"
"266",14,3,2,133,"$5","Tomorrow","Human","Neighborhood locker"
"267",14,4,1,134,"$25","Today","Autonomous vehicle","Curbside"
"268",14,4,2,134,"$15","In 4 days","Autonomous vehicle","Curbside"
"269",14,5,1,135,"$20","Today","Human","Curbside"
"270",14,5,2,135,"$0","Today","Human","Neighborhood locker"
"271",14,6,1,136,"$20","In 7 days","Human","Doorstep"
"272",14,6,2,136,"$5","In 7 days","Autonomous vehicle","Doorstep"
"273",14,7,1,137,"$25","Today","Autonomous vehicle","Neighborhood locker"
"274",14,7,2,137,"$10","Today","Autonomous vehicle","Doorstep"
"275",14,8,1,138,"$5","Today","Human","Neighborhood locker"
"276",14,8,2,138,"$0","Tomorrow","Autonomous vehicle","Neighborhood locker"
"277",14,9,1,139,"$25","In 4 days","Autonomous vehicle","Curbside"
"278",14,9,2,139,"$5","Tomorrow","Human","Neighborhood locker"
"279",14,10,1,140,"$5","Today","Human","Neighborhood locker"
"280",14,10,2,140,"$15","In 4 days","Autonomous vehicle","Curbside"
"281",15,1,1,141,"$15","Tomorrow","Human","Doorstep"
"282",15,1,2,141,"$20","Today","Autonomous vehicle","Curbside"
"283",15,2,1,142,"$20","In 4 days","Human","Doorstep"
"284",15,2,2,142,"$10","In 4 days","Human","Neighborhood locker"
"285",15,3,1,143,"$0","Today","Human","Curbside"
"286",15,3,2,143,"$10","Tomorrow","Autonomous vehicle","Curbside"
"287",15,4,1,144,"$15","Tomorrow","Autonomous vehicle","Doorstep"
"288",15,4,2,144,"$5","In 7 days","Human","Neighborhood locker"
"289",15,5,1,145,"$30","In 7 days","Autonomous vehicle","Neighborhood locker"
"290",15,5,2,145,"$10","Tomorrow","Human","Doorstep"
"291",15,6,1,146,"$0","Tomorrow","Autonomous vehicle","Neighborhood locker"
"292",15,6,2,146,"$15","Today","Autonomous vehicle","Doorstep"
"293",15,7,1,147,"$15","Tomorrow","Human","Curbside"
"294",15,7,2,147,"$0","In 7 days","Human","Neighborhood locker"
"295",15,8,1,148,"$20","Today","Autonomous vehicle","Doorstep"
"296",15,8,2,148,"$15","In 4 days","Human","Doorstep"
"297",15,9,1,149,"$15","In 4 days","Autonomous vehicle","Curbside"
"298",15,9,2,149,"$20","Today","Human","Curbside"
"299",15,10,1,150,"$10","Tomorrow","Autonomous vehicle","Doorstep"
"300",15,10,2,150,"$0","In 4 days","Autonomous vehicle","Neighborhood locker"
"301",16,1,1,151,"$10","Tomorrow","Human","Doorstep"
"302",16,1,2,151,"$10","In 7 days","Autonomous vehicle","Neighborhood locker"
"303",16,2,1,152,"$5","In 7 days","Human","Curbside"
"304",16,2,2,152,"$20","Tomorrow","Autonomous vehicle","Neighborhood locker"
"305",16,3,1,153,"$5","In 7 days","Autonomous vehicle","Doorstep"
"306",16,3,2,153,"$5","In 7 days","Human","Curbside"
"307",16,4,1,154,"$15","In 7 days","Human","Curbside"
"308",16,4,2,154,"$15","Tomorrow","Autonomous vehicle","Curbside"
"309",16,5,1,155,"$30","Today","Human","Curbside"
"310",16,5,2,155,"$10","Tomorrow","Human","Curbside"
"311",16,6,1,156,"$20","Tomorrow","Human","Doorstep"
"312",16,6,2,156,"$0","In 7 days","Autonomous vehicle","Neighborhood locker"
"313",16,7,1,157,"$30","In 7 days","Human","Neighborhood locker"
"314",16,7,2,157,"$10","In 7 days","Autonomous vehicle","Curbside"
"315",16,8,1,158,"$25","In 4 days","Human","Neighborhood locker"
"316",16,8,2,158,"$10","Tomorrow","Human","Neighborhood locker"
"317",16,9,1,159,"$25","In 7 days","Autonomous vehicle","Doorstep"
"318",16,9,2,159,"$30","In 4 days","Human","Neighborhood locker"
"319",16,10,1,160,"$0","Today","Human","Neighborhood locker"
"320",16,10,2,160,"$5","In 7 days","Human","Neighborhood locker"
"321",17,1,1,161,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"322",17,1,2,161,"$25","In 7 days","Autonomous vehicle","Doorstep"
"323",17,2,1,162,"$15","Tomorrow","Autonomous vehicle","Curbside"
"324",17,2,2,162,"$30","Today","Human","Neighborhood locker"
"325",17,3,1,163,"$30","In 4 days","Autonomous vehicle","Doorstep"
"326",17,3,2,163,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"327",17,4,1,164,"$30","In 4 days","Human","Doorstep"
"328",17,4,2,164,"$15","In 7 days","Autonomous vehicle","Neighborhood locker"
"329",17,5,1,165,"$30","In 7 days","Autonomous vehicle","Curbside"
"330",17,5,2,165,"$15","In 7 days","Human","Neighborhood locker"
"331",17,6,1,166,"$10","In 7 days","Autonomous vehicle","Curbside"
"332",17,6,2,166,"$30","Tomorrow","Autonomous vehicle","Doorstep"
"333",17,7,1,167,"$10","Today","Human","Doorstep"
"334",17,7,2,167,"$10","Today","Autonomous vehicle","Neighborhood locker"
"335",17,8,1,168,"$30","Today","Autonomous vehicle","Curbside"
"336",17,8,2,168,"$25","Tomorrow","Autonomous vehicle","Curbside"
"337",17,9,1,169,"$0","In 4 days","Human","Neighborhood locker"
"338",17,9,2,169,"$15","In 4 days","Human","Curbside"
"339",17,10,1,170,"$10","Tomorrow","Human","Curbside"
"340",17,10,2,170,"$0","In 4 days","Human","Curbside"
"341",18,1,1,171,"$25","In 4 days","Autonomous vehicle","Doorstep"
"342",18,1,2,171,"$5","In 7 days","Autonomous vehicle","Curbside"
"343",18,2,1,172,"$15","Today","Autonomous vehicle","Neighborhood locker"
"344",18,2,2,172,"$0","Today","Autonomous vehicle","Neighborhood locker"
"345",18,3,1,173,"$5","Tomorrow","Human","Neighborhood locker"
"346",18,3,2,173,"$30","Tomorrow","Human","Neighborhood locker"
"347",18,4,1,174,"$30","Tomorrow","Human","Curbside"
"348",18,4,2,174,"$5","In 7 days","Autonomous vehicle","Neighborhood locker"
"349",18,5,1,175,"$30","Tomorrow","Human","Neighborhood locker"
"350",18,5,2,175,"$10","Today","Autonomous vehicle","Curbside"
"351",18,6,1,176,"$20","In 4 days","Autonomous vehicle","Neighborhood locker"
"352",18,6,2,176,"$20","In 4 days","Autonomous vehicle","Curbside"
"353",18,7,1,177,"$30","Tomorrow","Autonomous vehicle","Neighborhood locker"
"354",18,7,2,177,"$20","In 7 days","Human","Doorstep"
"355",18,8,1,178,"$15","In 4 days","Human","Doorstep"
"356",18,8,2,178,"$25","Today","Autonomous vehicle","Doorstep"
"357",18,9,1,179,"$25","Tomorrow","Human","Neighborhood locker"
"358",18,9,2,179,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"359",18,10,1,180,"$5","Today","Autonomous vehicle","Doorstep"
"360",18,10,2,180,"$25","In 4 days","Autonomous vehicle","Doorstep"
"361",19,1,1,181,"$5","In 4 days","Autonomous vehicle","Doorstep"
"362",19,1,2,181,"$10","In 4 days","Human","Curbside"
"363",19,2,1,182,"$5","Tomorrow","Autonomous vehicle","Doorstep"
"364",19,2,2,182,"$15","In 4 days","Autonomous vehicle","Curbside"
"365",19,3,1,183,"$0","Tomorrow","Autonomous vehicle","Curbside"
"366",19,3,2,183,"$10","Tomorrow","Human","Curbside"
"367",19,4,1,184,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"368",19,4,2,184,"$25","Today","Autonomous vehicle","Neighborhood locker"
"369",19,5,1,185,"$15","Tomorrow","Autonomous vehicle","Neighborhood locker"
"370",19,5,2,185,"$30","Tomorrow","Autonomous vehicle","Curbside"
"371",19,6,1,186,"$0","In 7 days","Autonomous vehicle","Curbside"
"372",19,6,2,186,"$20","In 4 days","Autonomous vehicle","Neighborhood locker"
"373",19,7,1,187,"$20","Today","Autonomous vehicle","Curbside"
"374",19,7,2,187,"$25","Today","Human","Curbside"
"375",19,8,1,188,"$5","In 7 days","Autonomous vehicle","Curbside"
"376",19,8,2,188,"$25","In 7 days","Autonomous vehicle","Neighborhood locker"
"377",19,9,1,189,"$10","In 7 days","Autonomous vehicle","Doorstep"
"378",19,9,2,189,"$25","Tomorrow","Autonomous vehicle","Neighborhood locker"
"379",19,10,1,190,"$5","In 4 days","Human","Neighborhood locker"
"380",19,10,2,190,"$5","In 4 days","Autonomous vehicle","Curbside"
"381",20,1,1,191,"$15","In 7 days","Autonomous vehicle","Neighborhood locker"
"382",20,1,2,191,"$10","Tomorrow","Human","Doorstep"
"383",20,2,1,192,"$30","In 4 days","Autonomous vehicle","Doorstep"
"384",20,2,2,192,"$30","Today","Autonomous vehicle","Neighborhood locker"
"385",20,3,1,193,"$15","Today","Human","Doorstep"
"386",20,3,2,193,"$10","Tomorrow","Autonomous vehicle","Doorstep"
"387",20,4,1,194,"$0","Today","Human","Doorstep"
"388",20,4,2,194,"$25","Tomorrow","Autonomous vehicle","Curbside"
"389",20,5,1,195,"$25","In 7 days","Autonomous vehicle","Curbside"
"390",20,5,2,195,"$15","Today","Human","Neighborhood locker"
"391",20,6,1,196,"$30","In 7 days","Autonomous vehicle","Doorstep"
"392",20,6,2,196,"$20","In 7 days","Autonomous vehicle","Neighborhood locker"
"393",20,7,1,197,"$5","In 7 days","Autonomous vehicle","Curbside"
"394",20,7,2,197,"$10","In 7 days","Autonomous vehicle","Curbside"
"395",20,8,1,198,"$25","In 7 days","Human","Neighborhood locker"
"396",20,8,2,198,"$25","Tomorrow","Autonomous vehicle","Curbside"
"397",20,9,1,199,"$0","In 7 days","Autonomous vehicle","Doorstep"
"398",20,9,2,199,"$10","In 7 days","Human","Doorstep"
"399",20,10,1,200,"$20","In 7 days","Human","Neighborhood locker"
