"","respID","qID","altID","obsID","price","time","agent","location"
"62",4,1,2,31,"$5","Today","Autonomous vehicle","Doorstep"
"63",4,2,1,32,"$0","In 4 days","Human","Neighborhood locker"
"64",4,2,2,32,"$20","Tomorrow","Human","Doorstep"
"65",4,3,1,33,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"66",4,3,2,33,"$25","Today","Autonomous vehicle","Doorstep"
"67",4,4,1,34,"$0","Tomorrow","Human","Doorstep"
"68",4,4,2,34,"$15","In 4 days","Human","Doorstep"
"69",4,5,1,35,"$25","In 4 days","Autonomous vehicle","Doorstep"
"70",4,5,2,35,"$20","In 7 days","Autonomous vehicle","Curbside"
"71",4,6,1,36,"$0","In 7 days","Autonomous vehicle","Doorstep"
"72",4,6,2,36,"$5","In 7 days","Autonomous vehicle","Doorstep"
"73",4,7,1,37,"$15","In 4 days","Human","Neighborhood locker"
"74",4,7,2,37,"$0","In 4 days","Human","Curbside"
"75",4,8,1,38,"$0","Today","Autonomous vehicle","Neighborhood locker"
"76",4,8,2,38,"$5","Today","Human","Doorstep"
"77",4,9,1,39,"$25","Today","Autonomous vehicle","Curbside"
"78",4,9,2,39,"$25","Today","Autonomous vehicle","Neighborhood locker"
"79",4,10,1,40,"$25","In 7 days","Autonomous vehicle","Neighborhood locker"
"80",4,10,2,40,"$10","Tomorrow","Autonomous vehicle","Neighborhood locker"
"81",5,1,1,41,"$15","In 4 days","Human","Doorstep"
"82",5,1,2,41,"$15","In 4 days","Autonomous vehicle","Doorstep"
"83",5,2,1,42,"$30","In 7 days","Human","Doorstep"
"84",5,2,2,42,"$15","Tomorrow","Human","Doorstep"
"85",5,3,1,43,"$5","Today","Human","Neighborhood locker"
"86",5,3,2,43,"$25","Tomorrow","Autonomous vehicle","Neighborhood locker"
"87",5,4,1,44,"$30","Today","Autonomous vehicle","Neighborhood locker"
"88",5,4,2,44,"$20","In 7 days","Human","Neighborhood locker"
"89",5,5,1,45,"$0","In 4 days","Autonomous vehicle","Doorstep"
"90",5,5,2,45,"$25","Today","Human","Neighborhood locker"
"91",5,6,1,46,"$0","Tomorrow","Human","Neighborhood locker"
"92",5,6,2,46,"$5","Today","Autonomous vehicle","Neighborhood locker"
"93",5,7,1,47,"$25","Tomorrow","Human","Doorstep"
"94",5,7,2,47,"$15","In 7 days","Autonomous vehicle","Curbside"
"95",5,8,1,48,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"96",5,8,2,48,"$10","In 7 days","Autonomous vehicle","Doorstep"
"97",5,9,1,49,"$5","In 7 days","Autonomous vehicle","Curbside"
"98",5,9,2,49,"$15","Tomorrow","Human","Curbside"
"99",5,10,1,50,"$15","Tomorrow","Autonomous vehicle","Neighborhood locker"
"100",5,10,2,50,"$25","In 7 days","Human","Doorstep"
"101",6,1,1,51,"$15","In 7 days","Autonomous vehicle","Curbside"
"102",6,1,2,51,"$0","In 7 days","Human","Neighborhood locker"
"103",6,2,1,52,"$0","Tomorrow","Autonomous vehicle","Curbside"
"104",6,2,2,52,"$30","In 7 days","Human","Curbside"
"105",6,3,1,53,"$0","Today","Autonomous vehicle","Doorstep"
"106",6,3,2,53,"$15","Tomorrow","Autonomous vehicle","Doorstep"
"107",6,4,1,54,"$0","Tomorrow","Autonomous vehicle","Doorstep"
"108",6,4,2,54,"$10","In 7 days","Human","Neighborhood locker"
"109",6,5,1,55,"$25","Tomorrow","Human","Curbside"
"110",6,5,2,55,"$10","In 7 days","Autonomous vehicle","Curbside"
"111",6,6,1,56,"$10","In 4 days","Human","Curbside"
"112",6,6,2,56,"$10","In 4 days","Human","Doorstep"
"113",6,7,1,57,"$25","Tomorrow","Human","Neighborhood locker"
"114",6,7,2,57,"$30","In 7 days","Human","Neighborhood locker"
"115",6,8,1,58,"$10","Tomorrow","Human","Curbside"
"116",6,8,2,58,"$20","Tomorrow","Human","Doorstep"
"117",6,9,1,59,"$5","Today","Autonomous vehicle","Doorstep"
"118",6,9,2,59,"$30","Tomorrow","Autonomous vehicle","Neighborhood locker"
"119",6,10,1,60,"$5","Today","Autonomous vehicle","Doorstep"
"120",6,10,2,60,"$20","In 7 days","Autonomous vehicle","Neighborhood locker"
"121",7,1,1,61,"$5","Today","Autonomous vehicle","Doorstep"
"122",7,1,2,61,"$10","In 7 days","Autonomous vehicle","Doorstep"
"123",7,2,1,62,"$15","In 7 days","Human","Curbside"
"124",7,2,2,62,"$25","Today","Human","Doorstep"
"125",7,3,1,63,"$20","In 4 days","Human","Doorstep"
"126",7,3,2,63,"$15","Today","Autonomous vehicle","Doorstep"
"127",7,4,1,64,"$15","In 7 days","Human","Curbside"
"128",7,4,2,64,"$15","Tomorrow","Human","Doorstep"
"129",7,5,1,65,"$0","In 4 days","Autonomous vehicle","Doorstep"
"130",7,5,2,65,"$20","In 7 days","Human","Neighborhood locker"
"131",7,6,1,66,"$30","Tomorrow","Human","Neighborhood locker"
"132",7,6,2,66,"$10","In 4 days","Human","Curbside"
"133",7,7,1,67,"$10","In 4 days","Autonomous vehicle","Doorstep"
"134",7,7,2,67,"$5","Today","Human","Neighborhood locker"
"135",7,8,1,68,"$30","Tomorrow","Autonomous vehicle","Curbside"
"136",7,8,2,68,"$5","Tomorrow","Autonomous vehicle","Doorstep"
"137",7,9,1,69,"$0","In 7 days","Autonomous vehicle","Doorstep"
"138",7,9,2,69,"$0","In 4 days","Human","Doorstep"
"139",7,10,1,70,"$15","Today","Autonomous vehicle","Curbside"
"140",7,10,2,70,"$20","Today","Human","Doorstep"
"141",8,1,1,71,"$10","Today","Autonomous vehicle","Doorstep"
"142",8,1,2,71,"$10","Tomorrow","Human","Curbside"
"143",8,2,1,72,"$25","Today","Autonomous vehicle","Neighborhood locker"
"144",8,2,2,72,"$0","Today","Human","Curbside"
"145",8,3,1,73,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"146",8,3,2,73,"$0","Today","Autonomous vehicle","Neighborhood locker"
"147",8,4,1,74,"$20","In 4 days","Human","Doorstep"
"148",8,4,2,74,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"149",8,5,1,75,"$0","Tomorrow","Human","Doorstep"
"150",8,5,2,75,"$30","In 7 days","Human","Neighborhood locker"
"151",8,6,1,76,"$5","Today","Human","Curbside"
"152",8,6,2,76,"$5","Today","Autonomous vehicle","Doorstep"
"153",8,7,1,77,"$10","Today","Autonomous vehicle","Curbside"
"154",8,7,2,77,"$25","In 7 days","Human","Neighborhood locker"
"155",8,8,1,78,"$15","Tomorrow","Autonomous vehicle","Curbside"
"156",8,8,2,78,"$5","Tomorrow","Human","Curbside"
"157",8,9,1,79,"$15","In 4 days","Human","Neighborhood locker"
"158",8,9,2,79,"$0","In 4 days","Autonomous vehicle","Neighborhood locker"
"159",8,10,1,80,"$15","Today","Autonomous vehicle","Doorstep"
"160",8,10,2,80,"$15","In 4 days","Autonomous vehicle","Curbside"
"161",9,1,1,81,"$15","In 7 days","Human","Curbside"
"162",9,1,2,81,"$5","In 7 days","Human","Curbside"
"163",9,2,1,82,"$5","Today","Human","Neighborhood locker"
"164",9,2,2,82,"$5","Tomorrow","Autonomous vehicle","Curbside"
"165",9,3,1,83,"$25","In 7 days","Autonomous vehicle","Neighborhood locker"
"166",9,3,2,83,"$20","Tomorrow","Human","Curbside"
"167",9,4,1,84,"$15","Today","Human","Doorstep"
"168",9,4,2,84,"$0","In 7 days","Autonomous vehicle","Neighborhood locker"
"169",9,5,1,85,"$25","Today","Human","Curbside"
"170",9,5,2,85,"$5","Tomorrow","Human","Doorstep"
"171",9,6,1,86,"$20","Today","Human","Doorstep"
"172",9,6,2,86,"$30","In 4 days","Autonomous vehicle","Doorstep"
"173",9,7,1,87,"$5","Tomorrow","Autonomous vehicle","Neighborhood locker"
"174",9,7,2,87,"$5","In 4 days","Autonomous vehicle","Doorstep"
"175",9,8,1,88,"$5","Today","Human","Curbside"
"176",9,8,2,88,"$30","In 7 days","Autonomous vehicle","Curbside"
"177",9,9,1,89,"$25","Tomorrow","Human","Doorstep"
"178",9,9,2,89,"$30","Tomorrow","Human","Neighborhood locker"
"179",9,10,1,90,"$10","In 7 days","Human","Doorstep"
"180",9,10,2,90,"$0","Today","Human","Curbside"
"181",10,1,1,91,"$25","Today","Autonomous vehicle","Curbside"
"182",10,1,2,91,"$0","Today","Human","Doorstep"
"183",10,2,1,92,"$15","Today","Autonomous vehicle","Neighborhood locker"
"184",10,2,2,92,"$25","In 4 days","Human","Curbside"
"185",10,3,1,93,"$0","Today","Human","Curbside"
"186",10,3,2,93,"$0","In 7 days","Autonomous vehicle","Doorstep"
"187",10,4,1,94,"$15","Tomorrow","Autonomous vehicle","Curbside"
"188",10,4,2,94,"$0","Tomorrow","Human","Curbside"
"189",10,5,1,95,"$0","In 4 days","Human","Neighborhood locker"
"190",10,5,2,95,"$5","In 7 days","Autonomous vehicle","Curbside"
"191",10,6,1,96,"$5","Today","Autonomous vehicle","Neighborhood locker"
"192",10,6,2,96,"$15","In 4 days","Autonomous vehicle","Neighborhood locker"
"193",10,7,1,97,"$0","Tomorrow","Human","Neighborhood locker"
"194",10,7,2,97,"$10","In 7 days","Human","Curbside"
"195",10,8,1,98,"$0","Today","Human","Neighborhood locker"
"196",10,8,2,98,"$10","In 4 days","Autonomous vehicle","Neighborhood locker"
"197",10,9,1,99,"$15","Today","Human","Doorstep"
"198",10,9,2,99,"$0","Today","Human","Curbside"
"199",10,10,1,100,"$5","Tomorrow","Autonomous vehicle","Curbside"
"200",10,10,2,100,"$10","In 7 days","Human","Doorstep"
"201",11,1,1,101,"$20","In 4 days","Human","Neighborhood locker"
"202",11,1,2,101,"$30","In 7 days","Autonomous vehicle","Neighborhood locker"
"203",11,2,1,102,"$10","In 4 days","Human","Curbside"
"204",11,2,2,102,"$30","Tomorrow","Autonomous vehicle","Curbside"
"205",11,3,1,103,"$10","In 7 days","Autonomous vehicle","Doorstep"
"206",11,3,2,103,"$30","In 4 days","Human","Curbside"
"207",11,4,1,104,"$20","In 7 days","Autonomous vehicle","Neighborhood locker"
"208",11,4,2,104,"$15","In 7 days","Autonomous vehicle","Curbside"
"209",11,5,1,105,"$30","Today","Autonomous vehicle","Neighborhood locker"
"210",11,5,2,105,"$0","In 7 days","Human","Curbside"
"211",11,6,1,106,"$15","In 4 days","Human","Neighborhood locker"
"212",11,6,2,106,"$25","Tomorrow","Human","Doorstep"
"213",11,7,1,107,"$5","Today","Autonomous vehicle","Curbside"
"214",11,7,2,107,"$0","In 4 days","Human","Curbside"
"215",11,8,1,108,"$15","Today","Autonomous vehicle","Curbside"
"216",11,8,2,108,"$5","Tomorrow","Autonomous vehicle","Neighborhood locker"
"217",11,9,1,109,"$10","In 7 days","Human","Curbside"
"218",11,9,2,109,"$20","In 7 days","Autonomous vehicle","Neighborhood locker"
"219",11,10,1,110,"$0","In 7 days","Autonomous vehicle","Neighborhood locker"
"220",11,10,2,110,"$0","Tomorrow","Autonomous vehicle","Curbside"
"221",12,1,1,111,"$30","Tomorrow","Autonomous vehicle","Neighborhood locker"
"222",12,1,2,111,"$10","In 4 days","Human","Doorstep"
"223",12,2,1,112,"$10","In 7 days","Human","Neighborhood locker"
"224",12,2,2,112,"$15","In 4 days","Human","Neighborhood locker"
"225",12,3,1,113,"$5","In 4 days","Human","Doorstep"
"226",12,3,2,113,"$5","Tomorrow","Human","Neighborhood locker"
"227",12,4,1,114,"$0","Tomorrow","Human","Neighborhood locker"
"228",12,4,2,114,"$20","In 7 days","Autonomous vehicle","Curbside"
"229",12,5,1,115,"$25","Today","Autonomous vehicle","Neighborhood locker"
"230",12,5,2,115,"$10","Today","Human","Neighborhood locker"
"231",12,6,1,116,"$20","Today","Autonomous vehicle","Curbside"
"232",12,6,2,116,"$30","Tomorrow","Autonomous vehicle","Neighborhood locker"
"233",12,7,1,117,"$0","Today","Autonomous vehicle","Neighborhood locker"
"234",12,7,2,117,"$5","In 4 days","Human","Doorstep"
"235",12,8,1,118,"$5","Tomorrow","Autonomous vehicle","Curbside"
"236",12,8,2,118,"$20","In 4 days","Autonomous vehicle","Curbside"
"237",12,9,1,119,"$25","Today","Autonomous vehicle","Doorstep"
"238",12,9,2,119,"$15","In 7 days","Human","Doorstep"
"239",12,10,1,120,"$20","In 7 days","Autonomous vehicle","Neighborhood locker"
"240",12,10,2,120,"$30","In 4 days","Human","Doorstep"
"241",13,1,1,121,"$20","In 4 days","Autonomous vehicle","Curbside"
"242",13,1,2,121,"$20","Today","Autonomous vehicle","Doorstep"
"243",13,2,1,122,"$0","In 7 days","Autonomous vehicle","Doorstep"
"244",13,2,2,122,"$30","In 7 days","Human","Doorstep"
"245",13,3,1,123,"$20","In 4 days","Human","Doorstep"
"246",13,3,2,123,"$5","In 4 days","Autonomous vehicle","Curbside"
"247",13,4,1,124,"$5","Today","Human","Doorstep"
"248",13,4,2,124,"$10","Today","Human","Doorstep"
"249",13,5,1,125,"$0","In 4 days","Human","Curbside"
"250",13,5,2,125,"$0","Tomorrow","Autonomous vehicle","Curbside"
"251",13,6,1,126,"$10","Tomorrow","Human","Doorstep"
"252",13,6,2,126,"$0","In 7 days","Autonomous vehicle","Curbside"
"253",13,7,1,127,"$25","In 7 days","Human","Curbside"
"254",13,7,2,127,"$25","In 4 days","Human","Curbside"
"255",13,8,1,128,"$5","Tomorrow","Autonomous vehicle","Curbside"
"256",13,8,2,128,"$20","In 7 days","Human","Doorstep"
"257",13,9,1,129,"$20","Tomorrow","Human","Curbside"
"258",13,9,2,129,"$25","Tomorrow","Autonomous vehicle","Doorstep"
"259",13,10,1,130,"$25","In 7 days","Human","Curbside"
"260",13,10,2,130,"$10","In 7 days","Human","Neighborhood locker"
"261",14,1,1,131,"$30","Tomorrow","Autonomous vehicle","Curbside"
"262",14,1,2,131,"$5","In 7 days","Human","Doorstep"
"263",14,2,1,132,"$25","Tomorrow","Autonomous vehicle","Neighborhood locker"
"264",14,2,2,132,"$25","Tomorrow","Autonomous vehicle","Curbside"
"265",14,3,1,133,"$20","In 4 days","Human","Doorstep"
"266",14,3,2,133,"$10","Tomorrow","Autonomous vehicle","Curbside"
"267",14,4,1,134,"$25","In 7 days","Autonomous vehicle","Doorstep"
"268",14,4,2,134,"$15","Today","Autonomous vehicle","Neighborhood locker"
"269",14,5,1,135,"$0","In 7 days","Human","Curbside"
"270",14,5,2,135,"$15","Today","Human","Neighborhood locker"
"271",14,6,1,136,"$5","In 7 days","Autonomous vehicle","Doorstep"
"272",14,6,2,136,"$5","Tomorrow","Human","Neighborhood locker"
"273",14,7,1,137,"$15","Today","Autonomous vehicle","Neighborhood locker"
"274",14,7,2,137,"$15","In 7 days","Human","Curbside"
"275",14,8,1,138,"$20","In 7 days","Human","Curbside"
"276",14,8,2,138,"$20","In 4 days","Autonomous vehicle","Neighborhood locker"
"277",14,9,1,139,"$20","Tomorrow","Human","Doorstep"
"278",14,9,2,139,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"279",14,10,1,140,"$0","Today","Autonomous vehicle","Neighborhood locker"
"280",14,10,2,140,"$30","In 7 days","Human","Doorstep"
"281",15,1,1,141,"$5","In 7 days","Human","Curbside"
"282",15,1,2,141,"$5","Today","Autonomous vehicle","Neighborhood locker"
"283",15,2,1,142,"$25","In 7 days","Human","Neighborhood locker"
"284",15,2,2,142,"$5","In 7 days","Human","Neighborhood locker"
"285",15,3,1,143,"$0","In 7 days","Human","Doorstep"
"286",15,3,2,143,"$20","In 4 days","Autonomous vehicle","Curbside"
"287",15,4,1,144,"$5","In 4 days","Autonomous vehicle","Curbside"
"288",15,4,2,144,"$15","In 7 days","Human","Doorstep"
"289",15,5,1,145,"$0","In 7 days","Autonomous vehicle","Neighborhood locker"
"290",15,5,2,145,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"291",15,6,1,146,"$0","Today","Human","Neighborhood locker"
"292",15,6,2,146,"$5","Today","Human","Doorstep"
"293",15,7,1,147,"$5","Today","Human","Curbside"
"294",15,7,2,147,"$30","In 7 days","Human","Neighborhood locker"
"295",15,8,1,148,"$15","In 7 days","Autonomous vehicle","Neighborhood locker"
"296",15,8,2,148,"$0","In 7 days","Human","Doorstep"
"297",15,9,1,149,"$0","In 7 days","Human","Neighborhood locker"
"298",15,9,2,149,"$15","Today","Human","Neighborhood locker"
"299",15,10,1,150,"$15","Today","Autonomous vehicle","Doorstep"
"300",15,10,2,150,"$0","Tomorrow","Human","Curbside"
"301",16,1,1,151,"$5","In 4 days","Autonomous vehicle","Doorstep"
"302",16,1,2,151,"$15","In 7 days","Human","Curbside"
"303",16,2,1,152,"$15","Today","Autonomous vehicle","Curbside"
"304",16,2,2,152,"$25","Tomorrow","Human","Doorstep"
"305",16,3,1,153,"$20","In 7 days","Human","Curbside"
"306",16,3,2,153,"$5","In 4 days","Human","Doorstep"
"307",16,4,1,154,"$10","Today","Autonomous vehicle","Neighborhood locker"
"308",16,4,2,154,"$30","In 4 days","Autonomous vehicle","Curbside"
"309",16,5,1,155,"$15","Today","Autonomous vehicle","Curbside"
"310",16,5,2,155,"$20","Tomorrow","Autonomous vehicle","Curbside"
"311",16,6,1,156,"$0","In 4 days","Autonomous vehicle","Doorstep"
"312",16,6,2,156,"$15","In 7 days","Human","Curbside"
"313",16,7,1,157,"$0","Today","Autonomous vehicle","Doorstep"
"314",16,7,2,157,"$30","Tomorrow","Autonomous vehicle","Curbside"
"315",16,8,1,158,"$10","Today","Autonomous vehicle","Curbside"
"316",16,8,2,158,"$15","Tomorrow","Autonomous vehicle","Neighborhood locker"
"317",16,9,1,159,"$10","In 4 days","Human","Neighborhood locker"
"318",16,9,2,159,"$20","Today","Human","Curbside"
"319",16,10,1,160,"$15","In 4 days","Human","Curbside"
"320",16,10,2,160,"$10","In 7 days","Autonomous vehicle","Doorstep"
"321",17,1,1,161,"$5","In 7 days","Human","Neighborhood locker"
"322",17,1,2,161,"$20","In 4 days","Human","Neighborhood locker"
"323",17,2,1,162,"$15","Tomorrow","Autonomous vehicle","Curbside"
"324",17,2,2,162,"$10","In 4 days","Human","Curbside"
"325",17,3,1,163,"$15","Tomorrow","Human","Curbside"
"326",17,3,2,163,"$20","In 4 days","Human","Doorstep"
"327",17,4,1,164,"$0","Today","Human","Doorstep"
"328",17,4,2,164,"$15","In 7 days","Human","Neighborhood locker"
"329",17,5,1,165,"$25","Today","Human","Doorstep"
"330",17,5,2,165,"$5","In 7 days","Autonomous vehicle","Curbside"
"331",17,6,1,166,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"332",17,6,2,166,"$30","In 4 days","Autonomous vehicle","Neighborhood locker"
"333",17,7,1,167,"$20","In 7 days","Autonomous vehicle","Doorstep"
"334",17,7,2,167,"$10","In 4 days","Autonomous vehicle","Doorstep"
"335",17,8,1,168,"$0","In 4 days","Autonomous vehicle","Neighborhood locker"
"336",17,8,2,168,"$20","Today","Autonomous vehicle","Curbside"
"337",17,9,1,169,"$5","In 7 days","Human","Neighborhood locker"
"338",17,9,2,169,"$5","Today","Autonomous vehicle","Doorstep"
"339",17,10,1,170,"$20","Today","Autonomous vehicle","Curbside"
"340",17,10,2,170,"$10","Today","Human","Doorstep"
"341",18,1,1,171,"$15","In 4 days","Autonomous vehicle","Doorstep"
"342",18,1,2,171,"$5","Today","Autonomous vehicle","Doorstep"
"343",18,2,1,172,"$5","Today","Human","Neighborhood locker"
"344",18,2,2,172,"$0","Today","Human","Doorstep"
"345",18,3,1,173,"$10","In 4 days","Autonomous vehicle","Doorstep"
"346",18,3,2,173,"$0","In 7 days","Human","Neighborhood locker"
"347",18,4,1,174,"$0","Tomorrow","Human","Doorstep"
"348",18,4,2,174,"$5","Today","Autonomous vehicle","Doorstep"
"349",18,5,1,175,"$10","In 4 days","Human","Neighborhood locker"
"350",18,5,2,175,"$15","Today","Autonomous vehicle","Doorstep"
"351",18,6,1,176,"$15","In 4 days","Human","Neighborhood locker"
"352",18,6,2,176,"$10","Today","Human","Doorstep"
"353",18,7,1,177,"$10","In 7 days","Human","Doorstep"
"354",18,7,2,177,"$25","In 4 days","Human","Doorstep"
"355",18,8,1,178,"$0","Today","Human","Curbside"
"356",18,8,2,178,"$0","In 7 days","Autonomous vehicle","Doorstep"
"357",18,9,1,179,"$30","In 7 days","Human","Curbside"
"358",18,9,2,179,"$25","Tomorrow","Human","Neighborhood locker"
"359",18,10,1,180,"$15","In 7 days","Human","Neighborhood locker"
"360",18,10,2,180,"$10","Tomorrow","Human","Doorstep"
"361",19,1,1,181,"$30","In 4 days","Human","Doorstep"
"362",19,1,2,181,"$10","Tomorrow","Autonomous vehicle","Doorstep"
"363",19,2,1,182,"$10","In 7 days","Human","Neighborhood locker"
"364",19,2,2,182,"$5","Today","Human","Doorstep"
"365",19,3,1,183,"$30","In 7 days","Human","Curbside"
"366",19,3,2,183,"$20","Tomorrow","Human","Neighborhood locker"
"367",19,4,1,184,"$15","Today","Human","Curbside"
"368",19,4,2,184,"$25","Today","Autonomous vehicle","Doorstep"
"369",19,5,1,185,"$20","Today","Human","Neighborhood locker"
"370",19,5,2,185,"$30","Tomorrow","Human","Neighborhood locker"
"371",19,6,1,186,"$5","Today","Human","Doorstep"
"372",19,6,2,186,"$15","Tomorrow","Autonomous vehicle","Curbside"
"373",19,7,1,187,"$30","Today","Human","Neighborhood locker"
"374",19,7,2,187,"$25","In 4 days","Autonomous vehicle","Doorstep"
"375",19,8,1,188,"$10","Tomorrow","Human","Curbside"
"376",19,8,2,188,"$15","Today","Human","Doorstep"
"377",19,9,1,189,"$5","Tomorrow","Autonomous vehicle","Curbside"
"378",19,9,2,189,"$30","In 4 days","Human","Curbside"
"379",19,10,1,190,"$20","In 4 days","Human","Neighborhood locker"
"380",19,10,2,190,"$15","Today","Human","Curbside"
"381",20,1,1,191,"$25","Today","Autonomous vehicle","Curbside"
"382",20,1,2,191,"$5","In 4 days","Human","Neighborhood locker"
"383",20,2,1,192,"$20","In 7 days","Autonomous vehicle","Doorstep"
"384",20,2,2,192,"$20","In 4 days","Autonomous vehicle","Doorstep"
"385",20,3,1,193,"$20","Tomorrow","Autonomous vehicle","Neighborhood locker"
"386",20,3,2,193,"$30","In 4 days","Human","Doorstep"
"387",20,4,1,194,"$20","Today","Human","Doorstep"
"388",20,4,2,194,"$5","In 4 days","Autonomous vehicle","Doorstep"
"389",20,5,1,195,"$25","In 7 days","Autonomous vehicle","Curbside"
"390",20,5,2,195,"$15","Today","Autonomous vehicle","Neighborhood locker"
"391",20,6,1,196,"$20","In 7 days","Human","Curbside"
"392",20,6,2,196,"$10","Today","Human","Doorstep"
"393",20,7,1,197,"$20","In 4 days","Human","Doorstep"
"394",20,7,2,197,"$5","In 4 days","Human","Curbside"
"395",20,8,1,198,"$15","Tomorrow","Human","Curbside"
"396",20,8,2,198,"$25","Today","Autonomous vehicle","Curbside"
"397",20,9,1,199,"$0","Today","Human","Doorstep"
"398",20,9,2,199,"$15","In 7 days","Autonomous vehicle","Doorstep"
"399",20,10,1,200,"$30","Today","Human","Curbside"
"400",20,10,2,200,"$0","In 7 days","Human","Curbside"
"401",21,1,1,201,"$30","In 7 days","Human","Doorstep"
"402",21,1,2,201,"$0","In 7 days","Human","Neighborhood locker"
"403",21,2,1,202,"$10","Tomorrow","Human","Curbside"
"404",21,2,2,202,"$15","Tomorrow","Autonomous vehicle","Neighborhood locker"
"405",21,3,1,203,"$25","Today","Autonomous vehicle","Curbside"
"406",21,3,2,203,"$25","Tomorrow","Autonomous vehicle","Doorstep"
